Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug10_1000nM,rep2,FOV5,0,2,6982,2533,0.0,0.0
Drug10_1000nM,rep2,FOV5,0,3,7152,2872,0.0,0.0
Drug10_1000nM,rep2,FOV5,0,4,7162,3118,0.0,6.0
Drug10_1000nM,rep2,FOV5,0,5,7066,3024,0.0,15.0
Drug10_1000nM,rep2,FOV5,0,6,8120,3279,0.0,11.0
Drug10_1000nM,rep2,FOV5,0,7,2953,1796,0.0,0.0
Drug10_1000nM,rep2,FOV5,0,8,6819,3788,2.0,0.0
Drug10_1000nM,rep2,FOV5,0,9,7708,3886,1.0,2.0
Drug10_1000nM,rep2,FOV5,0,10,7744,2774,0.0,5.0
Drug10_1000nM,rep2,FOV5,0,11,7574,6644,2.0,0.0
Drug10_1000nM,rep2,FOV5,0,12,6683,3258,1.0,1.0
Drug10_1000nM,rep2,FOV5,0,13,6696,2715,0.0,11.0
Drug10_1000nM,rep2,FOV5,1,1,7350,2986,0.0,6.0
Drug10_1000nM,rep2,FOV5,1,2,7073,2561,0.0,7.0
Drug10_1000nM,rep2,FOV5,1,3,7040,2832,0.0,0.0
Drug10_1000nM,rep2,FOV5,1,4,7214,3301,2.0,0.0
Drug10_1000nM,rep2,FOV5,1,5,7116,3087,0.0,11.0
Drug10_1000nM,rep2,FOV5,1,6,8088,2999,0.0,15.0
Drug10_1000nM,rep2,FOV5,1,7,2839,4364,0.0,0.0
Drug10_1000nM,rep2,FOV5,1,8,6809,3190,2.0,0.0
Drug10_1000nM,rep2,FOV5,1,9,7672,2815,0.0,11.0
Drug10_1000nM,rep2,FOV5,1,10,7641,6820,0.0,12.0
Drug10_1000nM,rep2,FOV5,1,11,7584,2774,2.0,0.0
Drug10_1000nM,rep2,FOV5,1,12,6661,2687,1.0,2.0
Drug10_1000nM,rep2,FOV5,1,13,6726,0,0.0,10.0
Drug10_1000nM,rep2,FOV5,2,1,7312,3569,1.0,1.0
Drug10_1000nM,rep2,FOV5,2,2,7029,2540,0.0,4.0
Drug10_1000nM,rep2,FOV5,2,3,7342,2847,0.0,0.0
Drug10_1000nM,rep2,FOV5,2,4,7213,3979,2.0,0.0
Drug10_1000nM,rep2,FOV5,2,5,7094,3076,0.0,10.0
Drug10_1000nM,rep2,FOV5,2,6,8113,1668,0.0,13.0
Drug10_1000nM,rep2,FOV5,2,7,2902,2945,0.0,0.0
Drug10_1000nM,rep2,FOV5,2,8,6830,4549,2.0,0.0
Drug10_1000nM,rep2,FOV5,2,9,7708,3349,0.0,10.0
Drug10_1000nM,rep2,FOV5,2,10,7724,2843,0.0,15.0
Drug10_1000nM,rep2,FOV5,2,11,7569,6877,2.0,0.0
Drug10_1000nM,rep2,FOV5,2,12,6654,2615,0.0,7.0
Drug10_1000nM,rep2,FOV5,2,13,6650,2669,0.0,10.0
Drug10_1000nM,rep2,FOV5,3,1,7285,3307,1.0,1.0
Drug10_1000nM,rep2,FOV5,3,2,7132,2617,0.0,15.0
Drug10_1000nM,rep2,FOV5,3,3,7422,3122,0.0,7.0
Drug10_1000nM,rep2,FOV5,3,4,7282,4597,2.0,0.0
Drug10_1000nM,rep2,FOV5,3,5,7117,3030,0.0,8.0
Drug10_1000nM,rep2,FOV5,3,6,8062,2588,0.0,9.0
Drug10_1000nM,rep2,FOV5,3,7,2872,3042,0.0,0.0
Drug10_1000nM,rep2,FOV5,3,8,6757,3298,1.0,0.0
Drug10_1000nM,rep2,FOV5,3,9,7678,2919,0.0,12.0
Drug10_1000nM,rep2,FOV5,3,10,7720,2835,0.0,14.0
Drug10_1000nM,rep2,FOV5,3,11,7544,6780,2.0,0.0
Drug10_1000nM,rep2,FOV5,3,12,6634,2596,1.0,3.0
Drug10_1000nM,rep2,FOV5,3,13,6650,2734,0.0,15.0
Drug10_1000nM,rep2,FOV5,4,1,7326,3134,0.0,5.0
Drug10_1000nM,rep2,FOV5,4,2,7127,2575,0.0,11.0
Drug10_1000nM,rep2,FOV5,4,3,7564,6301,2.0,0.0
Drug10_1000nM,rep2,FOV5,4,4,7283,6251,2.0,0.0
Drug10_1000nM,rep2,FOV5,4,5,7147,3075,0.0,15.0
Drug10_1000nM,rep2,FOV5,4,6,8017,2628,0.0,3.0
Drug10_1000nM,rep2,FOV5,4,7,2873,3007,0.0,0.0
Drug10_1000nM,rep2,FOV5,4,8,6729,3082,0.0,13.0
Drug10_1000nM,rep2,FOV5,4,9,7614,2896,0.0,14.0
Drug10_1000nM,rep2,FOV5,4,10,7747,2909,0.0,17.0
Drug10_1000nM,rep2,FOV5,4,11,7543,6259,2.0,0.0
Drug10_1000nM,rep2,FOV5,4,12,6666,2675,0.0,7.0
Drug10_1000nM,rep2,FOV5,4,13,6641,2739,0.0,11.0
Drug10_1000nM,rep2,FOV5,5,1,7214,2704,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,2,6980,2498,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,3,7612,2838,0.0,8.0
Drug10_1000nM,rep2,FOV5,5,4,7298,2915,0.0,5.0
Drug10_1000nM,rep2,FOV5,5,5,7164,2917,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,6,7926,3035,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,7,6680,2828,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,8,7702,2747,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,9,7801,2785,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,10,7504,2651,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,11,6632,2536,0.0,0.0
Drug10_1000nM,rep2,FOV5,5,12,6662,2631,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,1,7389,2680,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,2,7131,2483,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,3,7626,2812,0.0,2.0
Drug10_1000nM,rep2,FOV5,6,4,7349,2853,0.0,1.0
Drug10_1000nM,rep2,FOV5,6,5,7160,2937,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,6,8058,3000,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,7,6652,2707,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,8,7748,2737,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,9,7824,2773,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,10,7587,2666,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,11,6717,2551,0.0,0.0
Drug10_1000nM,rep2,FOV5,6,12,6785,2653,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,1,7188,2687,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,2,7245,2525,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,3,7566,2829,0.0,1.0
Drug10_1000nM,rep2,FOV5,7,4,7254,2963,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,5,7153,2917,0.0,1.0
Drug10_1000nM,rep2,FOV5,7,6,7934,3003,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,7,6647,2754,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,8,7697,2738,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,9,7860,2780,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,10,7612,2674,0.0,1.0
Drug10_1000nM,rep2,FOV5,7,11,6681,2554,0.0,0.0
Drug10_1000nM,rep2,FOV5,7,12,6704,2679,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,1,7396,2622,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,2,7138,2494,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,3,7563,2781,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,4,7277,2852,0.0,1.0
Drug10_1000nM,rep2,FOV5,8,5,7023,2927,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,6,8091,3024,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,7,6671,2766,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,8,7761,2740,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,9,7798,2769,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,10,7481,2670,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,11,6612,2506,0.0,0.0
Drug10_1000nM,rep2,FOV5,8,12,6755,2636,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,1,7208,2638,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,2,7183,2489,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,3,7417,2793,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,4,7241,2844,0.0,1.0
Drug10_1000nM,rep2,FOV5,9,5,7073,2903,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,6,8063,2991,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,7,6445,2798,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,8,7645,2738,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,9,7683,2768,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,10,7519,2656,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,11,6505,2523,0.0,0.0
Drug10_1000nM,rep2,FOV5,9,12,6495,2607,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,1,7209,2647,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,2,7198,2492,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,3,7475,2766,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,4,7230,2902,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,5,7075,2911,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,6,7980,3000,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,7,6618,2762,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,8,7627,2739,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,9,7739,2768,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,10,6610,2541,0.0,0.0
Drug10_1000nM,rep2,FOV5,10,11,6612,2623,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,1,7357,2629,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,2,7222,2467,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,3,7529,2762,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,4,7208,2824,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,5,7132,2926,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,6,8048,3012,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,7,6562,2748,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,8,7597,2726,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,9,7743,2757,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,10,6510,2546,0.0,0.0
Drug10_1000nM,rep2,FOV5,11,11,6604,2669,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,1,7302,2656,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,2,7276,2544,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,3,7560,2735,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,4,7015,2867,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,5,7242,2912,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,6,7976,3038,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,7,6549,2766,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,8,7725,2736,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,9,7706,2766,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,10,6562,2584,0.0,0.0
Drug10_1000nM,rep2,FOV5,12,11,6677,2613,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,1,7324,2686,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,2,6931,2468,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,3,7430,2756,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,4,7024,2808,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,5,7041,2942,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,6,8162,2961,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,7,6659,2757,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,8,7602,2767,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,9,7868,2806,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,10,6433,2585,0.0,0.0
Drug10_1000nM,rep2,FOV5,13,11,6668,2722,0.0,2.0
Drug10_1000nM,rep2,FOV5,14,1,7375,2724,0.0,1.0
Drug10_1000nM,rep2,FOV5,14,2,7261,2483,0.0,1.0
Drug10_1000nM,rep2,FOV5,14,3,7552,2845,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,4,7216,2869,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,5,6946,2932,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,6,8016,3027,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,7,6698,2785,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,8,7621,2733,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,9,7797,2787,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,10,6546,2546,0.0,0.0
Drug10_1000nM,rep2,FOV5,14,11,6771,2698,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,1,7364,2744,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,2,7164,2534,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,3,7582,2789,0.0,1.0
Drug10_1000nM,rep2,FOV5,15,4,7128,2851,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,5,7086,2967,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,6,7965,3022,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,7,6638,2796,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,8,7629,2751,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,9,7668,2787,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,10,6585,2480,0.0,0.0
Drug10_1000nM,rep2,FOV5,15,11,6708,2685,0.0,1.0
Drug10_1000nM,rep2,FOV5,16,1,7380,2698,0.0,7.0
Drug10_1000nM,rep2,FOV5,16,2,7173,2548,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,3,7549,2750,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,4,6995,2864,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,5,7152,2909,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,6,8021,3041,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,7,6653,2785,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,8,7603,2763,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,9,7703,2815,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,10,6268,2541,0.0,0.0
Drug10_1000nM,rep2,FOV5,16,11,6824,2631,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,1,7419,2686,0.0,1.0
Drug10_1000nM,rep2,FOV5,17,2,7167,2544,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,3,7654,2765,0.0,1.0
Drug10_1000nM,rep2,FOV5,17,4,7069,2831,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,5,7138,2924,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,6,8038,3028,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,7,6662,2778,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,8,7829,2757,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,9,7642,2818,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,10,6520,2556,0.0,0.0
Drug10_1000nM,rep2,FOV5,17,11,6689,2640,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,1,7365,2699,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,2,7176,2511,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,3,7597,2778,0.0,1.0
Drug10_1000nM,rep2,FOV5,18,4,7134,2899,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,5,7114,2956,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,6,8011,2989,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,7,6658,2813,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,8,7561,2741,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,9,7819,2755,0.0,1.0
Drug10_1000nM,rep2,FOV5,18,10,6576,2547,0.0,0.0
Drug10_1000nM,rep2,FOV5,18,11,6704,2647,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,1,7343,2652,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,2,7197,2535,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,3,7553,2739,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,4,7169,2796,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,5,7211,2956,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,6,8128,2974,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,7,6551,2740,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,8,7447,2746,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,9,7824,2802,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,10,6776,2528,0.0,0.0
Drug10_1000nM,rep2,FOV5,19,11,6477,2639,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,1,7415,2647,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,2,7154,2516,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,3,7696,2823,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,4,6930,2812,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,5,7143,2969,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,6,8179,2925,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,7,6402,2733,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,8,7710,2751,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,9,7890,2800,0.0,1.0
Drug10_1000nM,rep2,FOV5,20,10,6466,2598,0.0,0.0
Drug10_1000nM,rep2,FOV5,20,11,6471,2612,0.0,0.0
Drug10_1000nM,rep2,FOV6,0,1,7324,2915,0.0,0.0
Drug10_1000nM,rep2,FOV6,0,2,7249,6661,0.0,6.0
Drug10_1000nM,rep2,FOV6,0,3,7791,2948,2.0,0.0
Drug10_1000nM,rep2,FOV6,0,4,7068,2706,0.0,13.0
Drug10_1000nM,rep2,FOV6,0,5,6995,2942,0.0,0.0
Drug10_1000nM,rep2,FOV6,0,6,7043,2718,0.0,1.0
Drug10_1000nM,rep2,FOV6,0,7,7547,3072,0.0,18.0
Drug10_1000nM,rep2,FOV6,0,8,4625,2710,0.0,0.0
Drug10_1000nM,rep2,FOV6,0,9,6722,7223,0.0,0.0
Drug10_1000nM,rep2,FOV6,0,10,8122,2907,2.0,0.0
Drug10_1000nM,rep2,FOV6,0,11,7826,3571,2.0,0.0
Drug10_1000nM,rep2,FOV6,1,1,7390,2874,0.0,1.0
Drug10_1000nM,rep2,FOV6,1,2,7221,5551,0.0,4.0
Drug10_1000nM,rep2,FOV6,1,3,7801,2875,2.0,0.0
Drug10_1000nM,rep2,FOV6,1,4,7079,2730,0.0,12.0
Drug10_1000nM,rep2,FOV6,1,5,6823,2941,0.0,0.0
Drug10_1000nM,rep2,FOV6,1,6,7082,2744,0.0,1.0
Drug10_1000nM,rep2,FOV6,1,7,7536,3128,0.0,12.0
Drug10_1000nM,rep2,FOV6,1,8,3053,2723,0.0,0.0
Drug10_1000nM,rep2,FOV6,1,9,6630,7163,0.0,0.0
Drug10_1000nM,rep2,FOV6,1,10,8082,2878,2.0,0.0
Drug10_1000nM,rep2,FOV6,1,11,7903,5516,2.0,0.0
Drug10_1000nM,rep2,FOV6,2,1,7368,2875,0.0,3.0
Drug10_1000nM,rep2,FOV6,2,2,7317,2842,0.0,8.0
Drug10_1000nM,rep2,FOV6,2,3,7746,3206,2.0,0.0
Drug10_1000nM,rep2,FOV6,2,4,7070,2778,0.0,13.0
Drug10_1000nM,rep2,FOV6,2,5,7022,2908,0.0,0.0
Drug10_1000nM,rep2,FOV6,2,6,7076,2769,0.0,2.0
Drug10_1000nM,rep2,FOV6,2,7,7572,3128,0.0,16.0
Drug10_1000nM,rep2,FOV6,2,8,3657,2654,0.0,0.0
Drug10_1000nM,rep2,FOV6,2,9,6597,6300,0.0,1.0
Drug10_1000nM,rep2,FOV6,2,10,8090,2904,2.0,0.0
Drug10_1000nM,rep2,FOV6,2,11,7870,5953,2.0,0.0
Drug10_1000nM,rep2,FOV6,3,1,7453,2965,0.0,10.0
Drug10_1000nM,rep2,FOV6,3,2,7231,2914,0.0,8.0
Drug10_1000nM,rep2,FOV6,3,3,7770,3036,2.0,0.0
Drug10_1000nM,rep2,FOV6,3,4,7065,2781,0.0,14.0
Drug10_1000nM,rep2,FOV6,3,5,7156,2901,0.0,0.0
Drug10_1000nM,rep2,FOV6,3,6,7088,2763,0.0,0.0
Drug10_1000nM,rep2,FOV6,3,7,7494,3094,0.0,12.0
Drug10_1000nM,rep2,FOV6,3,8,3062,2722,0.0,0.0
Drug10_1000nM,rep2,FOV6,3,9,6572,6926,0.0,0.0
Drug10_1000nM,rep2,FOV6,3,10,8077,2869,2.0,0.0
Drug10_1000nM,rep2,FOV6,3,11,7847,5116,2.0,0.0
Drug10_1000nM,rep2,FOV6,4,1,7458,2912,0.0,17.0
Drug10_1000nM,rep2,FOV6,4,2,7299,2930,0.0,18.0
Drug10_1000nM,rep2,FOV6,4,3,7658,2982,0.0,16.0
Drug10_1000nM,rep2,FOV6,4,4,7036,2746,0.0,13.0
Drug10_1000nM,rep2,FOV6,4,5,7132,2968,0.0,1.0
Drug10_1000nM,rep2,FOV6,4,6,7096,2775,0.0,0.0
Drug10_1000nM,rep2,FOV6,4,7,7458,3046,0.0,7.0
Drug10_1000nM,rep2,FOV6,4,8,3178,2610,0.0,0.0
Drug10_1000nM,rep2,FOV6,4,9,6435,6916,0.0,0.0
Drug10_1000nM,rep2,FOV6,4,10,8063,2853,2.0,0.0
Drug10_1000nM,rep2,FOV6,4,11,7862,6460,2.0,0.0
Drug10_1000nM,rep2,FOV6,5,1,7539,2862,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,2,7241,2808,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,3,7571,2777,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,4,7001,2669,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,5,7271,2878,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,6,7094,2683,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,7,7593,3031,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,8,6774,2794,0.0,0.0
Drug10_1000nM,rep2,FOV6,5,9,8108,2608,0.0,1.0
Drug10_1000nM,rep2,FOV6,5,10,7982,2698,0.0,3.0
Drug10_1000nM,rep2,FOV6,6,1,7494,2846,0.0,1.0
Drug10_1000nM,rep2,FOV6,6,2,7206,2787,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,3,7509,2806,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,4,6931,2630,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,5,7179,2892,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,6,7132,2650,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,7,7484,3039,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,8,6524,2792,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,9,7877,2595,0.0,0.0
Drug10_1000nM,rep2,FOV6,6,10,7851,2735,0.0,2.0
Drug10_1000nM,rep2,FOV6,7,1,7550,2838,0.0,1.0
Drug10_1000nM,rep2,FOV6,7,2,7433,2779,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,3,7536,2739,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,4,6953,2666,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,5,7061,2835,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,6,7120,2713,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,7,7431,3059,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,8,6597,2783,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,9,7911,2637,0.0,0.0
Drug10_1000nM,rep2,FOV6,7,10,7847,2760,0.0,6.0
Drug10_1000nM,rep2,FOV6,8,1,7548,2836,0.0,2.0
Drug10_1000nM,rep2,FOV6,8,2,7353,2815,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,3,7579,2733,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,4,6805,2690,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,5,7292,2865,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,6,7451,3053,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,7,6634,2793,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,8,7927,2640,0.0,0.0
Drug10_1000nM,rep2,FOV6,8,9,7888,2721,0.0,4.0
Drug10_1000nM,rep2,FOV6,9,1,7600,2858,0.0,1.0
Drug10_1000nM,rep2,FOV6,9,2,7265,2767,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,3,7572,2758,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,4,6948,2677,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,5,7268,2839,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,6,7582,3070,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,7,6754,2804,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,8,7828,2653,0.0,0.0
Drug10_1000nM,rep2,FOV6,9,9,7937,2724,0.0,6.0
Drug10_1000nM,rep2,FOV6,10,1,7521,2835,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,2,7278,2793,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,3,7553,2772,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,4,7010,2654,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,5,7241,2845,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,6,7409,3012,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,7,6787,2797,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,8,7750,2574,0.0,0.0
Drug10_1000nM,rep2,FOV6,10,9,7906,2824,0.0,6.0
Drug10_1000nM,rep2,FOV6,11,1,7495,2803,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,2,7307,2802,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,3,7525,2744,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,4,7000,2653,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,5,7266,2912,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,6,7518,3060,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,7,6834,2851,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,8,7987,2645,0.0,0.0
Drug10_1000nM,rep2,FOV6,11,9,7842,2756,0.0,3.0
Drug10_1000nM,rep2,FOV6,12,1,7290,2831,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,2,7326,2793,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,3,7529,2775,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,4,6947,2680,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,5,7341,2841,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,6,7144,3079,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,7,6707,2790,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,8,7985,2605,0.0,0.0
Drug10_1000nM,rep2,FOV6,12,9,7909,2686,0.0,2.0
Drug10_1000nM,rep2,FOV6,13,1,7268,2779,0.0,0.0
