Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug5_1000nM,rep2,FOV5,1,5,8547,7806,2.0,0.0
Drug5_1000nM,rep2,FOV5,1,6,7221,2359,0.0,0.0
Drug5_1000nM,rep2,FOV5,1,7,7711,2567,0.0,2.0
Drug5_1000nM,rep2,FOV5,1,8,7748,3509,1.0,0.0
Drug5_1000nM,rep2,FOV5,1,9,8624,2664,0.0,2.0
Drug5_1000nM,rep2,FOV5,1,10,8487,2660,0.0,2.0
Drug5_1000nM,rep2,FOV5,1,11,8455,2640,0.0,16.0
Drug5_1000nM,rep2,FOV5,2,1,7705,2739,0.0,12.0
Drug5_1000nM,rep2,FOV5,2,2,6929,2684,0.0,0.0
Drug5_1000nM,rep2,FOV5,2,3,7775,2809,0.0,15.0
Drug5_1000nM,rep2,FOV5,2,4,2735,2407,0.0,0.0
Drug5_1000nM,rep2,FOV5,2,5,8577,7933,2.0,0.0
Drug5_1000nM,rep2,FOV5,2,6,7197,2390,0.0,0.0
Drug5_1000nM,rep2,FOV5,2,7,7830,2673,0.0,16.0
Drug5_1000nM,rep2,FOV5,2,8,7761,5748,1.0,0.0
Drug5_1000nM,rep2,FOV5,2,9,8596,2670,0.0,1.0
Drug5_1000nM,rep2,FOV5,2,10,8482,2592,0.0,5.0
Drug5_1000nM,rep2,FOV5,2,11,8433,2510,0.0,7.0
Drug5_1000nM,rep2,FOV5,3,1,7681,2812,0.0,14.0
Drug5_1000nM,rep2,FOV5,3,2,7084,2731,0.0,0.0
Drug5_1000nM,rep2,FOV5,3,3,7710,2772,0.0,13.0
Drug5_1000nM,rep2,FOV5,3,4,2882,2546,0.0,0.0
Drug5_1000nM,rep2,FOV5,3,5,8584,7954,2.0,0.0
Drug5_1000nM,rep2,FOV5,3,6,7839,3053,1.0,2.0
Drug5_1000nM,rep2,FOV5,3,7,5594,2437,0.0,0.0
Drug5_1000nM,rep2,FOV5,3,8,7791,6678,1.0,0.0
Drug5_1000nM,rep2,FOV5,3,9,8658,2679,0.0,0.0
Drug5_1000nM,rep2,FOV5,3,10,8465,2581,0.0,10.0
Drug5_1000nM,rep2,FOV5,3,11,8438,2461,0.0,1.0
Drug5_1000nM,rep2,FOV5,4,1,7720,2885,0.0,24.0
Drug5_1000nM,rep2,FOV5,4,2,7035,2726,0.0,0.0
Drug5_1000nM,rep2,FOV5,4,3,7753,2763,0.0,9.0
Drug5_1000nM,rep2,FOV5,4,4,3496,2475,0.0,0.0
Drug5_1000nM,rep2,FOV5,4,5,8569,7960,2.0,0.0
Drug5_1000nM,rep2,FOV5,4,6,7830,5708,2.0,0.0
Drug5_1000nM,rep2,FOV5,4,7,5467,2513,0.0,0.0
Drug5_1000nM,rep2,FOV5,4,8,7790,6905,2.0,0.0
Drug5_1000nM,rep2,FOV5,4,9,8648,2686,0.0,0.0
Drug5_1000nM,rep2,FOV5,4,10,8457,2715,0.0,14.0
Drug5_1000nM,rep2,FOV5,4,11,8369,2370,0.0,1.0
Drug5_1000nM,rep2,FOV5,5,1,7583,2757,0.0,11.0
Drug5_1000nM,rep2,FOV5,5,2,6808,2755,0.0,0.0
Drug5_1000nM,rep2,FOV5,5,3,7675,2722,0.0,10.0
Drug5_1000nM,rep2,FOV5,5,4,8510,7833,2.0,0.0
Drug5_1000nM,rep2,FOV5,5,5,7793,5752,2.0,0.0
Drug5_1000nM,rep2,FOV5,5,6,7779,7165,1.0,0.0
Drug5_1000nM,rep2,FOV5,5,7,8493,2651,0.0,0.0
Drug5_1000nM,rep2,FOV5,5,8,8437,2774,0.0,13.0
Drug5_1000nM,rep2,FOV5,6,1,7613,2703,0.0,8.0
Drug5_1000nM,rep2,FOV5,6,2,7709,2838,0.0,15.0
Drug5_1000nM,rep2,FOV5,6,3,8584,8077,2.0,0.0
Drug5_1000nM,rep2,FOV5,6,4,7835,4711,2.0,0.0
Drug5_1000nM,rep2,FOV5,6,5,7836,7190,2.0,0.0
Drug5_1000nM,rep2,FOV5,6,6,8510,2669,0.0,0.0
Drug5_1000nM,rep2,FOV5,7,1,7508,2707,0.0,4.0
Drug5_1000nM,rep2,FOV5,7,2,7689,2948,0.0,8.0
Drug5_1000nM,rep2,FOV5,7,3,8518,7956,2.0,0.0
Drug5_1000nM,rep2,FOV5,7,4,7744,2791,1.0,1.0
Drug5_1000nM,rep2,FOV5,7,5,7771,7236,3.0,0.0
Drug5_1000nM,rep2,FOV5,7,6,8519,2659,0.0,6.0
Drug5_1000nM,rep2,FOV5,8,1,7606,2662,0.0,15.0
Drug5_1000nM,rep2,FOV5,8,2,7784,4121,2.0,0.0
Drug5_1000nM,rep2,FOV5,8,3,8565,7972,2.0,0.0
Drug5_1000nM,rep2,FOV5,8,4,7892,7178,2.0,0.0
Drug5_1000nM,rep2,FOV5,8,5,8680,2811,0.0,9.0
Drug5_1000nM,rep2,FOV5,9,1,7649,2631,0.0,6.0
Drug5_1000nM,rep2,FOV5,9,2,7838,4753,2.0,0.0
Drug5_1000nM,rep2,FOV5,9,3,8613,7960,2.0,0.0
Drug5_1000nM,rep2,FOV5,9,4,7824,7090,2.0,0.0
Drug5_1000nM,rep2,FOV5,9,5,8748,3746,2.0,0.0
Drug5_1000nM,rep2,FOV5,10,1,7481,2657,0.0,2.0
Drug5_1000nM,rep2,FOV5,10,2,7911,5871,2.0,0.0
Drug5_1000nM,rep2,FOV5,10,3,8624,7783,2.0,0.0
Drug5_1000nM,rep2,FOV5,10,4,8789,6381,2.0,0.0
Drug5_1000nM,rep2,FOV5,11,1,7467,2676,0.0,1.0
Drug5_1000nM,rep2,FOV5,11,2,7826,5804,2.0,0.0
Drug5_1000nM,rep2,FOV5,11,3,8646,7866,2.0,0.0
Drug5_1000nM,rep2,FOV5,11,4,8799,5405,1.0,0.0
Drug5_1000nM,rep2,FOV5,12,1,7527,2686,0.0,1.0
Drug5_1000nM,rep2,FOV5,12,2,7885,7121,2.0,0.0
Drug5_1000nM,rep2,FOV5,12,3,8565,8053,2.0,0.0
Drug5_1000nM,rep2,FOV5,12,4,8809,6376,1.0,0.0
Drug5_1000nM,rep2,FOV5,13,1,7595,2673,0.0,3.0
Drug5_1000nM,rep2,FOV5,13,2,7898,7080,2.0,0.0
Drug5_1000nM,rep2,FOV5,13,3,8592,7891,2.0,0.0
Drug5_1000nM,rep2,FOV5,13,4,8750,6536,2.0,0.0
Drug5_1000nM,rep2,FOV5,14,1,7874,6908,2.0,0.0
Drug5_1000nM,rep2,FOV5,14,2,8629,7689,2.0,0.0
Drug5_1000nM,rep2,FOV5,14,3,8816,6779,2.0,0.0
Drug5_1000nM,rep2,FOV5,15,1,7847,4658,2.0,0.0
Drug5_1000nM,rep2,FOV5,15,2,8638,7763,2.0,0.0
Drug5_1000nM,rep2,FOV5,15,3,8836,7549,2.0,0.0
Drug5_1000nM,rep2,FOV5,16,1,7824,4230,2.0,0.0
Drug5_1000nM,rep2,FOV5,16,2,8594,7621,2.0,0.0
Drug5_1000nM,rep2,FOV5,16,3,8790,6418,3.0,2.0
Drug5_1000nM,rep2,FOV5,17,1,7880,4043,3.0,2.0
Drug5_1000nM,rep2,FOV5,17,2,8615,7595,2.0,0.0
Drug5_1000nM,rep2,FOV5,17,3,8800,4340,1.0,13.0
Drug5_1000nM,rep2,FOV5,18,1,7900,5209,2.0,0.0
Drug5_1000nM,rep2,FOV5,18,2,8601,7695,2.0,0.0
Drug5_1000nM,rep2,FOV5,18,3,8695,2832,0.0,13.0
Drug5_1000nM,rep2,FOV5,19,1,7895,4936,2.0,0.0
Drug5_1000nM,rep2,FOV5,19,2,8626,7705,2.0,0.0
Drug5_1000nM,rep2,FOV5,19,3,8754,2810,0.0,13.0
Drug5_1000nM,rep2,FOV5,20,1,7880,6875,2.0,0.0
Drug5_1000nM,rep2,FOV5,20,2,8569,7431,1.0,0.0
Drug5_1000nM,rep2,FOV5,20,3,8774,3146,0.0,16.0
