Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
NoDrug,rep1,FOV5,12,7,3390,2920,0.0,0.0
NoDrug,rep1,FOV5,12,8,8029,4338,2.0,0.0
NoDrug,rep1,FOV5,12,9,7299,3024,0.0,13.0
NoDrug,rep1,FOV5,12,10,7537,2836,1.0,1.0
NoDrug,rep1,FOV5,12,11,7606,2747,0.0,15.0
NoDrug,rep1,FOV5,12,12,7441,3043,1.0,0.0
NoDrug,rep1,FOV5,12,13,8669,2939,0.0,5.0
NoDrug,rep1,FOV5,13,1,7904,2924,1.0,0.0
NoDrug,rep1,FOV5,13,2,3934,2714,0.0,0.0
NoDrug,rep1,FOV5,13,3,8216,2628,0.0,9.0
NoDrug,rep1,FOV5,13,4,7768,4329,1.0,1.0
NoDrug,rep1,FOV5,13,5,7759,2923,2.0,0.0
NoDrug,rep1,FOV5,13,6,8307,3148,1.0,0.0
NoDrug,rep1,FOV5,13,7,3376,2641,0.0,0.0
NoDrug,rep1,FOV5,13,8,8039,5901,2.0,0.0
NoDrug,rep1,FOV5,13,9,7281,2946,0.0,15.0
NoDrug,rep1,FOV5,13,10,7559,2862,1.0,0.0
NoDrug,rep1,FOV5,13,11,7705,2792,0.0,15.0
NoDrug,rep1,FOV5,13,12,7451,3137,2.0,0.0
NoDrug,rep1,FOV5,13,13,8699,2923,0.0,14.0
NoDrug,rep1,FOV5,14,1,7913,3121,2.0,0.0
NoDrug,rep1,FOV5,14,2,3428,2787,0.0,0.0
NoDrug,rep1,FOV5,14,3,8270,2785,0.0,13.0
NoDrug,rep1,FOV5,14,4,7750,3124,1.0,1.0
NoDrug,rep1,FOV5,14,5,7782,4100,2.0,0.0
NoDrug,rep1,FOV5,14,6,8285,3091,1.0,0.0
NoDrug,rep1,FOV5,14,7,3513,2862,0.0,0.0
NoDrug,rep1,FOV5,14,8,8033,7103,2.0,0.0
NoDrug,rep1,FOV5,14,9,7322,2894,0.0,16.0
NoDrug,rep1,FOV5,14,10,7583,2956,2.0,0.0
NoDrug,rep1,FOV5,14,11,7714,2732,0.0,9.0
NoDrug,rep1,FOV5,14,12,7441,3439,1.0,1.0
NoDrug,rep1,FOV5,14,13,8608,2928,0.0,13.0
NoDrug,rep1,FOV5,15,1,7921,2933,1.0,0.0
NoDrug,rep1,FOV5,15,2,4023,2660,0.0,0.0
NoDrug,rep1,FOV5,15,3,8279,3119,1.0,2.0
NoDrug,rep1,FOV5,15,4,7716,5816,1.0,3.0
NoDrug,rep1,FOV5,15,5,7763,2847,2.0,0.0
NoDrug,rep1,FOV5,15,6,8349,3220,1.0,0.0
NoDrug,rep1,FOV5,15,7,3232,2765,0.0,0.0
NoDrug,rep1,FOV5,15,8,8061,6902,2.0,0.0
NoDrug,rep1,FOV5,15,9,7266,3000,0.0,12.0
NoDrug,rep1,FOV5,15,10,7586,3165,2.0,0.0
NoDrug,rep1,FOV5,15,11,7692,2752,0.0,14.0
NoDrug,rep1,FOV5,15,12,7442,2897,1.0,1.0
NoDrug,rep1,FOV5,15,13,8631,2939,0.0,16.0
NoDrug,rep1,FOV5,16,1,7867,2899,1.0,0.0
NoDrug,rep1,FOV5,16,2,3726,2870,0.0,0.0
NoDrug,rep1,FOV5,16,3,8313,3938,1.0,1.0
NoDrug,rep1,FOV5,16,4,7689,5263,0.0,5.0
NoDrug,rep1,FOV5,16,5,7741,2830,2.0,0.0
NoDrug,rep1,FOV5,16,6,8339,3121,1.0,0.0
NoDrug,rep1,FOV5,16,7,3245,2887,0.0,0.0
NoDrug,rep1,FOV5,16,8,8058,7120,2.0,0.0
NoDrug,rep1,FOV5,16,9,7299,2961,0.0,15.0
NoDrug,rep1,FOV5,16,10,7603,3281,2.0,0.0
NoDrug,rep1,FOV5,16,11,7662,2768,0.0,10.0
NoDrug,rep1,FOV5,16,12,7426,2911,0.0,5.0
NoDrug,rep1,FOV5,16,13,8626,2921,0.0,8.0
NoDrug,rep1,FOV5,17,1,7921,2902,1.0,2.0
NoDrug,rep1,FOV5,17,2,3246,2809,0.0,0.0
NoDrug,rep1,FOV5,17,3,8283,3005,0.0,8.0
NoDrug,rep1,FOV5,17,4,7614,5457,0.0,8.0
NoDrug,rep1,FOV5,17,5,7743,2852,2.0,0.0
NoDrug,rep1,FOV5,17,6,8382,3226,1.0,1.0
NoDrug,rep1,FOV5,17,7,3192,2900,0.0,0.0
NoDrug,rep1,FOV5,17,8,8049,6566,2.0,0.0
NoDrug,rep1,FOV5,17,9,7250,2980,0.0,17.0
NoDrug,rep1,FOV5,17,10,7621,4213,2.0,0.0
NoDrug,rep1,FOV5,17,11,7655,2777,0.0,16.0
NoDrug,rep1,FOV5,17,12,7421,2855,0.0,14.0
NoDrug,rep1,FOV5,17,13,8564,2897,0.0,3.0
NoDrug,rep1,FOV5,18,1,7841,2832,1.0,1.0
NoDrug,rep1,FOV5,18,2,3505,2868,0.0,0.0
NoDrug,rep1,FOV5,18,3,8271,2798,0.0,11.0
NoDrug,rep1,FOV5,18,4,7683,4006,0.0,12.0
NoDrug,rep1,FOV5,18,5,7743,2795,2.0,0.0
NoDrug,rep1,FOV5,18,6,8397,3606,2.0,0.0
NoDrug,rep1,FOV5,18,7,3191,2875,0.0,0.0
NoDrug,rep1,FOV5,18,8,8053,4706,2.0,0.0
NoDrug,rep1,FOV5,18,9,7333,3056,0.0,5.0
NoDrug,rep1,FOV5,18,10,7578,3670,2.0,0.0
NoDrug,rep1,FOV5,18,11,7669,2789,0.0,17.0
NoDrug,rep1,FOV5,18,12,7387,2933,0.0,8.0
NoDrug,rep1,FOV5,18,13,8608,2930,0.0,3.0
NoDrug,rep1,FOV5,19,1,7817,2807,0.0,16.0
NoDrug,rep1,FOV5,19,2,3136,2542,0.0,0.0
NoDrug,rep1,FOV5,19,3,8230,2738,0.0,15.0
NoDrug,rep1,FOV5,19,4,7619,2735,0.0,9.0
NoDrug,rep1,FOV5,19,5,7739,3517,2.0,0.0
NoDrug,rep1,FOV5,19,6,8455,6315,2.0,0.0
NoDrug,rep1,FOV5,19,7,3666,2932,0.0,0.0
NoDrug,rep1,FOV5,19,8,8032,3204,2.0,0.0
NoDrug,rep1,FOV5,19,9,7300,3140,2.0,0.0
NoDrug,rep1,FOV5,19,10,7635,3581,2.0,0.0
NoDrug,rep1,FOV5,19,11,7701,2802,0.0,6.0
NoDrug,rep1,FOV5,19,12,7428,2880,1.0,3.0
NoDrug,rep1,FOV5,19,13,8585,2924,0.0,0.0
NoDrug,rep1,FOV5,20,1,7859,2785,0.0,13.0
NoDrug,rep1,FOV5,20,2,3116,2799,0.0,0.0
NoDrug,rep1,FOV5,20,3,8245,3108,0.0,11.0
NoDrug,rep1,FOV5,20,4,7730,2780,1.0,0.0
NoDrug,rep1,FOV5,20,5,7727,4610,2.0,0.0
NoDrug,rep1,FOV5,20,6,8439,2814,1.0,0.0
NoDrug,rep1,FOV5,20,7,3277,2917,0.0,0.0
NoDrug,rep1,FOV5,20,8,7996,3656,2.0,0.0
NoDrug,rep1,FOV5,20,9,7344,3387,2.0,0.0
NoDrug,rep1,FOV5,20,10,7615,2745,2.0,0.0
NoDrug,rep1,FOV5,20,11,7712,2964,0.0,11.0
NoDrug,rep1,FOV5,20,12,7458,2903,1.0,1.0
NoDrug,rep1,FOV5,20,13,8660,0,0.0,13.0
NoDrug,rep1,FOV6,0,1,7252,3854,2.0,0.0
NoDrug,rep1,FOV6,0,2,7925,3622,2.0,0.0
NoDrug,rep1,FOV6,0,3,7817,2759,0.0,14.0
NoDrug,rep1,FOV6,0,4,8537,2864,1.0,1.0
NoDrug,rep1,FOV6,0,5,7856,3044,1.0,2.0
NoDrug,rep1,FOV6,0,6,7637,3004,0.0,0.0
NoDrug,rep1,FOV6,0,7,8212,2925,1.0,1.0
NoDrug,rep1,FOV6,0,8,8066,2712,0.0,0.0
NoDrug,rep1,FOV6,0,9,7117,2580,0.0,6.0
NoDrug,rep1,FOV6,0,10,7797,2717,0.0,11.0
NoDrug,rep1,FOV6,0,11,7651,2932,2.0,0.0
NoDrug,rep1,FOV6,0,12,8091,2964,1.0,0.0
NoDrug,rep1,FOV6,0,13,7681,3078,1.0,2.0
NoDrug,rep1,FOV6,0,14,7820,2992,0.0,2.0
NoDrug,rep1,FOV6,1,1,7285,4087,2.0,0.0
NoDrug,rep1,FOV6,1,2,7886,3123,2.0,0.0
NoDrug,rep1,FOV6,1,3,7789,2882,0.0,6.0
NoDrug,rep1,FOV6,1,4,8542,2830,0.0,10.0
NoDrug,rep1,FOV6,1,5,7851,3224,2.0,0.0
NoDrug,rep1,FOV6,1,6,7877,2985,0.0,0.0
NoDrug,rep1,FOV6,1,7,8230,2878,0.0,12.0
NoDrug,rep1,FOV6,1,8,7981,2713,0.0,0.0
NoDrug,rep1,FOV6,1,9,7055,2601,0.0,12.0
NoDrug,rep1,FOV6,1,10,7783,2773,0.0,9.0
NoDrug,rep1,FOV6,1,11,7713,3451,2.0,0.0
NoDrug,rep1,FOV6,1,12,8039,2873,1.0,1.0
NoDrug,rep1,FOV6,1,13,7711,3104,1.0,1.0
NoDrug,rep1,FOV6,1,14,7670,2988,0.0,2.0
NoDrug,rep1,FOV6,2,1,7273,4937,2.0,0.0
NoDrug,rep1,FOV6,2,2,7933,3037,2.0,0.0
NoDrug,rep1,FOV6,2,3,7782,2942,0.0,8.0
NoDrug,rep1,FOV6,2,4,8459,2784,0.0,13.0
NoDrug,rep1,FOV6,2,5,7908,3987,2.0,0.0
NoDrug,rep1,FOV6,2,6,7885,3053,0.0,0.0
NoDrug,rep1,FOV6,2,7,8174,2872,0.0,14.0
NoDrug,rep1,FOV6,2,8,7921,2705,0.0,0.0
NoDrug,rep1,FOV6,2,9,7126,2594,0.0,2.0
NoDrug,rep1,FOV6,2,10,7728,2718,0.0,9.0
NoDrug,rep1,FOV6,2,11,7678,3721,2.0,0.0
NoDrug,rep1,FOV6,2,12,8028,2818,0.0,18.0
NoDrug,rep1,FOV6,2,13,7712,3090,1.0,0.0
NoDrug,rep1,FOV6,2,14,7663,3001,0.0,1.0
NoDrug,rep1,FOV6,3,1,7286,6158,2.0,0.0
NoDrug,rep1,FOV6,3,2,7833,2962,1.0,0.0
NoDrug,rep1,FOV6,3,3,7785,2858,0.0,9.0
NoDrug,rep1,FOV6,3,4,8445,2820,0.0,5.0
NoDrug,rep1,FOV6,3,5,7840,3310,2.0,0.0
NoDrug,rep1,FOV6,3,6,7893,3064,0.0,0.0
NoDrug,rep1,FOV6,3,7,8115,2861,0.0,12.0
NoDrug,rep1,FOV6,3,8,7893,2724,0.0,0.0
NoDrug,rep1,FOV6,3,9,7046,2605,0.0,0.0
NoDrug,rep1,FOV6,3,10,7699,2667,0.0,6.0
NoDrug,rep1,FOV6,3,11,7673,3169,2.0,0.0
NoDrug,rep1,FOV6,3,12,7981,2757,0.0,17.0
NoDrug,rep1,FOV6,3,13,7709,3199,2.0,0.0
NoDrug,rep1,FOV6,3,14,7681,2973,0.0,1.0
NoDrug,rep1,FOV6,4,1,7350,6404,2.0,0.0
NoDrug,rep1,FOV6,4,2,7896,2958,0.0,5.0
NoDrug,rep1,FOV6,4,3,7769,2828,0.0,9.0
NoDrug,rep1,FOV6,4,4,8399,2768,0.0,3.0
NoDrug,rep1,FOV6,4,5,7874,3324,1.0,1.0
NoDrug,rep1,FOV6,4,6,7912,3043,0.0,0.0
NoDrug,rep1,FOV6,4,7,8117,2885,0.0,4.0
NoDrug,rep1,FOV6,4,8,7946,2738,0.0,0.0
NoDrug,rep1,FOV6,4,9,7072,2655,0.0,0.0
NoDrug,rep1,FOV6,4,10,7656,2725,0.0,0.0
NoDrug,rep1,FOV6,4,11,7694,3107,2.0,0.0
NoDrug,rep1,FOV6,4,12,7975,2709,0.0,13.0
NoDrug,rep1,FOV6,4,13,7737,3492,2.0,0.0
NoDrug,rep1,FOV6,4,14,7729,3053,0.0,0.0
NoDrug,rep1,FOV6,5,1,7417,6318,2.0,0.0
NoDrug,rep1,FOV6,5,2,7911,2921,0.0,15.0
NoDrug,rep1,FOV6,5,3,7797,2819,0.0,6.0
NoDrug,rep1,FOV6,5,4,8439,2733,0.0,0.0
NoDrug,rep1,FOV6,5,5,7894,3162,0.0,4.0
NoDrug,rep1,FOV6,5,6,7952,3038,0.0,6.0
NoDrug,rep1,FOV6,5,7,8181,2866,0.0,0.0
NoDrug,rep1,FOV6,5,8,7978,2738,0.0,0.0
NoDrug,rep1,FOV6,5,9,7084,2665,0.0,0.0
NoDrug,rep1,FOV6,5,10,7768,2689,0.0,2.0
NoDrug,rep1,FOV6,5,11,7701,3165,2.0,0.0
NoDrug,rep1,FOV6,5,12,7999,2747,0.0,8.0
NoDrug,rep1,FOV6,5,13,7748,3193,2.0,0.0
NoDrug,rep1,FOV6,5,14,7729,3000,0.0,0.0
NoDrug,rep1,FOV6,6,1,7422,6265,2.0,0.0
NoDrug,rep1,FOV6,6,2,7823,2914,0.0,17.0
NoDrug,rep1,FOV6,6,3,7881,3888,2.0,0.0
NoDrug,rep1,FOV6,6,4,8294,2778,0.0,0.0
NoDrug,rep1,FOV6,6,5,7894,3176,1.0,0.0
NoDrug,rep1,FOV6,6,6,7999,3088,0.0,3.0
NoDrug,rep1,FOV6,6,7,8099,2876,0.0,0.0
NoDrug,rep1,FOV6,6,8,7934,2750,0.0,0.0
NoDrug,rep1,FOV6,6,9,6994,2723,0.0,0.0
NoDrug,rep1,FOV6,6,10,7634,2737,0.0,0.0
NoDrug,rep1,FOV6,6,11,7673,3024,1.0,0.0
NoDrug,rep1,FOV6,6,12,7904,2754,0.0,0.0
NoDrug,rep1,FOV6,6,13,7781,3261,1.0,0.0
NoDrug,rep1,FOV6,6,14,7773,3043,0.0,0.0
NoDrug,rep1,FOV6,7,1,7446,6268,2.0,0.0
NoDrug,rep1,FOV6,7,2,7831,2894,0.0,7.0
NoDrug,rep1,FOV6,7,3,7908,4237,2.0,0.0
NoDrug,rep1,FOV6,7,4,8162,2702,0.0,0.0
NoDrug,rep1,FOV6,7,5,7900,3130,2.0,0.0
NoDrug,rep1,FOV6,7,6,8005,3029,0.0,9.0
NoDrug,rep1,FOV6,7,7,8105,2863,0.0,0.0
NoDrug,rep1,FOV6,7,8,8051,2746,0.0,1.0
NoDrug,rep1,FOV6,7,9,7125,2687,0.0,0.0
NoDrug,rep1,FOV6,7,10,7712,2698,0.0,0.0
NoDrug,rep1,FOV6,7,11,7677,3028,2.0,0.0
NoDrug,rep1,FOV6,7,12,8084,2701,0.0,0.0
NoDrug,rep1,FOV6,7,13,7745,3220,2.0,0.0
NoDrug,rep1,FOV6,7,14,7658,2980,0.0,0.0
NoDrug,rep1,FOV6,8,1,7316,6444,2.0,0.0
NoDrug,rep1,FOV6,8,2,7742,2908,0.0,4.0
NoDrug,rep1,FOV6,8,3,7854,3836,2.0,0.0
NoDrug,rep1,FOV6,8,4,8322,2793,0.0,0.0
NoDrug,rep1,FOV6,8,5,7863,3060,0.0,12.0
NoDrug,rep1,FOV6,8,6,7964,3068,0.0,9.0
NoDrug,rep1,FOV6,8,7,8035,2876,0.0,1.0
NoDrug,rep1,FOV6,8,8,8062,2760,0.0,1.0
NoDrug,rep1,FOV6,8,9,7196,2673,0.0,0.0
NoDrug,rep1,FOV6,8,10,7580,2722,0.0,0.0
NoDrug,rep1,FOV6,8,11,7710,3971,2.0,0.0
NoDrug,rep1,FOV6,8,12,7795,2767,0.0,0.0
NoDrug,rep1,FOV6,8,13,7765,3170,1.0,0.0
NoDrug,rep1,FOV6,8,14,7720,3059,0.0,0.0
NoDrug,rep1,FOV6,9,1,7312,4810,2.0,0.0
NoDrug,rep1,FOV6,9,2,7755,2901,0.0,0.0
NoDrug,rep1,FOV6,9,3,7878,4200,2.0,0.0
NoDrug,rep1,FOV6,9,4,8125,2764,0.0,0.0
NoDrug,rep1,FOV6,9,5,7850,3002,0.0,15.0
NoDrug,rep1,FOV6,9,6,7995,3074,0.0,9.0
NoDrug,rep1,FOV6,9,7,7868,2861,0.0,0.0
NoDrug,rep1,FOV6,9,8,8054,2696,0.0,4.0
NoDrug,rep1,FOV6,9,9,7102,2658,0.0,10.0
NoDrug,rep1,FOV6,9,10,7499,2742,0.0,0.0
NoDrug,rep1,FOV6,9,11,7741,4084,2.0,0.0
NoDrug,rep1,FOV6,9,12,7906,2750,0.0,0.0
NoDrug,rep1,FOV6,9,13,7719,3146,0.0,3.0
NoDrug,rep1,FOV6,9,14,7842,3088,0.0,1.0
NoDrug,rep1,FOV6,10,1,7266,2816,1.0,0.0
NoDrug,rep1,FOV6,10,2,7616,2882,0.0,0.0
NoDrug,rep1,FOV6,10,3,7892,5109,2.0,0.0
NoDrug,rep1,FOV6,10,4,8126,2780,0.0,0.0
NoDrug,rep1,FOV6,10,5,7845,3051,0.0,16.0
NoDrug,rep1,FOV6,10,6,8029,3052,0.0,4.0
NoDrug,rep1,FOV6,10,7,7992,2902,0.0,1.0
NoDrug,rep1,FOV6,10,8,8059,2752,0.0,5.0
NoDrug,rep1,FOV6,10,9,7180,2711,0.0,12.0
NoDrug,rep1,FOV6,10,10,7713,2728,0.0,0.0
NoDrug,rep1,FOV6,10,11,7730,4604,2.0,0.0
NoDrug,rep1,FOV6,10,12,7984,2706,0.0,0.0
NoDrug,rep1,FOV6,10,13,7722,3198,2.0,0.0
NoDrug,rep1,FOV6,10,14,7863,3028,0.0,2.0
NoDrug,rep1,FOV6,11,1,7210,2744,2.0,0.0
NoDrug,rep1,FOV6,11,2,7600,2882,0.0,0.0
NoDrug,rep1,FOV6,11,3,7870,4564,2.0,0.0
NoDrug,rep1,FOV6,11,4,8229,2775,0.0,0.0
NoDrug,rep1,FOV6,11,5,7792,3092,0.0,14.0
NoDrug,rep1,FOV6,11,6,8043,3100,0.0,6.0
NoDrug,rep1,FOV6,11,7,8126,2852,0.0,0.0
NoDrug,rep1,FOV6,11,8,8090,2758,0.0,9.0
NoDrug,rep1,FOV6,11,9,7168,2723,0.0,12.0
NoDrug,rep1,FOV6,11,10,7738,2743,0.0,1.0
NoDrug,rep1,FOV6,11,11,7732,4049,2.0,0.0
NoDrug,rep1,FOV6,11,12,8022,2770,0.0,9.0
NoDrug,rep1,FOV6,11,13,7744,3781,2.0,0.0
NoDrug,rep1,FOV6,11,14,7800,3054,0.0,2.0
NoDrug,rep1,FOV6,12,1,7195,2610,0.0,10.0
NoDrug,rep1,FOV6,12,2,7554,2867,0.0,0.0
NoDrug,rep1,FOV6,12,3,7841,3630,1.0,1.0
NoDrug,rep1,FOV6,12,4,7909,2794,0.0,0.0
NoDrug,rep1,FOV6,12,5,7840,3256,1.0,1.0
NoDrug,rep1,FOV6,12,6,8012,3081,0.0,7.0
NoDrug,rep1,FOV6,12,7,5735,2769,0.0,0.0
NoDrug,rep1,FOV6,12,8,8103,2769,0.0,9.0
NoDrug,rep1,FOV6,12,9,7187,2696,0.0,12.0
NoDrug,rep1,FOV6,12,10,7620,2705,0.0,1.0
NoDrug,rep1,FOV6,12,11,7711,4134,2.0,0.0
NoDrug,rep1,FOV6,12,12,8006,6381,0.0,9.0
NoDrug,rep1,FOV6,12,13,7810,2777,2.0,0.0
NoDrug,rep1,FOV6,12,14,7734,3053,0.0,2.0
NoDrug,rep1,FOV6,13,1,7150,2576,0.0,15.0
NoDrug,rep1,FOV6,13,2,7442,2852,0.0,0.0
NoDrug,rep1,FOV6,13,3,7848,3808,2.0,0.0
NoDrug,rep1,FOV6,13,4,8044,2777,0.0,0.0
NoDrug,rep1,FOV6,13,5,7890,3458,2.0,0.0
NoDrug,rep1,FOV6,13,6,8083,3054,0.0,15.0
NoDrug,rep1,FOV6,13,7,4629,2747,0.0,0.0
NoDrug,rep1,FOV6,13,8,8095,2722,0.0,4.0
NoDrug,rep1,FOV6,13,9,7229,2803,1.0,4.0
NoDrug,rep1,FOV6,13,10,7585,2686,0.0,0.0
NoDrug,rep1,FOV6,13,11,7706,3774,2.0,0.0
NoDrug,rep1,FOV6,13,12,8091,6539,0.0,7.0
NoDrug,rep1,FOV6,13,13,7820,2821,2.0,0.0
NoDrug,rep1,FOV6,13,14,7829,3020,0.0,1.0
NoDrug,rep1,FOV6,14,1,7069,2630,0.0,4.0
NoDrug,rep1,FOV6,14,2,7406,2863,0.0,0.0
NoDrug,rep1,FOV6,14,3,7902,5128,1.0,0.0
NoDrug,rep1,FOV6,14,4,8254,2761,0.0,0.0
NoDrug,rep1,FOV6,14,5,7877,3272,2.0,0.0
NoDrug,rep1,FOV6,14,6,8017,3037,0.0,15.0
NoDrug,rep1,FOV6,14,7,5568,2815,0.0,0.0
NoDrug,rep1,FOV6,14,8,7973,2757,0.0,1.0
NoDrug,rep1,FOV6,14,9,7277,4480,2.0,0.0
NoDrug,rep1,FOV6,14,10,7503,2694,0.0,0.0
NoDrug,rep1,FOV6,14,11,7716,3188,2.0,0.0
NoDrug,rep1,FOV6,14,12,8102,6750,1.0,2.0
NoDrug,rep1,FOV6,14,13,7821,2834,2.0,0.0
NoDrug,rep1,FOV6,14,14,7792,3049,0.0,1.0
NoDrug,rep1,FOV6,15,1,7107,2596,0.0,10.0
NoDrug,rep1,FOV6,15,2,7326,2867,0.0,0.0
NoDrug,rep1,FOV6,15,3,7907,6170,2.0,0.0
NoDrug,rep1,FOV6,15,4,8338,2823,0.0,0.0
NoDrug,rep1,FOV6,15,5,7877,3746,2.0,0.0
NoDrug,rep1,FOV6,15,6,8023,3113,0.0,11.0
NoDrug,rep1,FOV6,15,7,3345,2815,0.0,0.0
NoDrug,rep1,FOV6,15,8,7979,2773,0.0,0.0
NoDrug,rep1,FOV6,15,9,7277,5958,2.0,0.0
NoDrug,rep1,FOV6,15,10,7495,2739,0.0,0.0
NoDrug,rep1,FOV6,15,11,7708,3045,2.0,0.0
NoDrug,rep1,FOV6,15,12,8063,2863,1.0,0.0
NoDrug,rep1,FOV6,15,13,7767,6113,2.0,0.0
NoDrug,rep1,FOV6,15,14,5824,3045,0.0,0.0
NoDrug,rep1,FOV6,16,1,7161,2613,0.0,13.0
NoDrug,rep1,FOV6,16,2,7392,2882,0.0,0.0
NoDrug,rep1,FOV6,16,3,7921,6944,2.0,0.0
NoDrug,rep1,FOV6,16,4,8421,2818,0.0,1.0
NoDrug,rep1,FOV6,16,5,7868,3568,2.0,0.0
NoDrug,rep1,FOV6,16,6,8048,3061,0.0,16.0
NoDrug,rep1,FOV6,16,7,4604,2808,0.0,0.0
NoDrug,rep1,FOV6,16,8,7896,2744,0.0,0.0
NoDrug,rep1,FOV6,16,9,7277,5983,2.0,0.0
NoDrug,rep1,FOV6,16,10,7563,2724,0.0,0.0
NoDrug,rep1,FOV6,16,11,7695,2934,2.0,0.0
NoDrug,rep1,FOV6,16,12,8071,2834,1.0,3.0
NoDrug,rep1,FOV6,16,13,7771,3404,2.0,0.0
NoDrug,rep1,FOV6,16,14,5097,2948,0.0,0.0
NoDrug,rep1,FOV6,17,1,7177,2563,0.0,8.0
NoDrug,rep1,FOV6,17,2,7308,2867,0.0,0.0
NoDrug,rep1,FOV6,17,3,7911,7138,2.0,0.0
NoDrug,rep1,FOV6,17,4,8436,2821,0.0,6.0
NoDrug,rep1,FOV6,17,5,7924,4398,2.0,0.0
NoDrug,rep1,FOV6,17,6,8067,3121,0.0,9.0
NoDrug,rep1,FOV6,17,7,4113,2779,0.0,0.0
NoDrug,rep1,FOV6,17,8,7943,2782,0.0,0.0
NoDrug,rep1,FOV6,17,9,7312,5213,2.0,0.0
NoDrug,rep1,FOV6,17,10,7704,2669,0.0,0.0
NoDrug,rep1,FOV6,17,11,7673,2927,1.0,8.0
NoDrug,rep1,FOV6,17,12,8080,2817,0.0,9.0
NoDrug,rep1,FOV6,17,13,7747,3220,2.0,0.0
NoDrug,rep1,FOV6,17,14,4568,2943,0.0,0.0
NoDrug,rep1,FOV6,18,1,6842,2592,0.0,0.0
NoDrug,rep1,FOV6,18,2,7584,2836,0.0,0.0
NoDrug,rep1,FOV6,18,3,7876,5563,2.0,0.0
NoDrug,rep1,FOV6,18,4,8552,2824,0.0,23.0
NoDrug,rep1,FOV6,18,5,7877,6749,2.0,0.0
NoDrug,rep1,FOV6,18,6,8118,3026,0.0,3.0
NoDrug,rep1,FOV6,18,7,4164,2835,0.0,0.0
NoDrug,rep1,FOV6,18,8,7971,2771,0.0,0.0
NoDrug,rep1,FOV6,18,9,7246,3900,2.0,0.0
NoDrug,rep1,FOV6,18,10,7778,2759,0.0,18.0
NoDrug,rep1,FOV6,18,11,7634,2932,0.0,16.0
NoDrug,rep1,FOV6,18,12,8042,2808,0.0,6.0
NoDrug,rep1,FOV6,18,13,7717,3137,1.0,1.0
NoDrug,rep1,FOV6,18,14,3623,2968,0.0,0.0
NoDrug,rep1,FOV6,19,1,6482,2547,0.0,0.0
NoDrug,rep1,FOV6,19,2,7581,2859,0.0,0.0
NoDrug,rep1,FOV6,19,3,7902,4662,2.0,0.0
NoDrug,rep1,FOV6,19,4,8535,2822,0.0,14.0
NoDrug,rep1,FOV6,19,5,7991,6972,2.0,0.0
NoDrug,rep1,FOV6,19,6,8123,3079,1.0,0.0
NoDrug,rep1,FOV6,19,7,4638,2824,0.0,0.0
NoDrug,rep1,FOV6,19,8,7854,2712,0.0,0.0
NoDrug,rep1,FOV6,19,9,7247,3802,1.0,0.0
NoDrug,rep1,FOV6,19,10,7853,2731,0.0,18.0
NoDrug,rep1,FOV6,19,11,7638,2849,0.0,13.0
NoDrug,rep1,FOV6,19,12,8079,2836,0.0,3.0
NoDrug,rep1,FOV6,19,13,7665,3057,0.0,9.0
NoDrug,rep1,FOV6,19,14,3346,2838,0.0,0.0
NoDrug,rep1,FOV6,20,1,5822,2456,0.0,0.0
NoDrug,rep1,FOV6,20,2,7723,2852,0.0,1.0
NoDrug,rep1,FOV6,20,3,7841,3793,2.0,0.0
NoDrug,rep1,FOV6,20,4,8590,2887,0.0,9.0
NoDrug,rep1,FOV6,20,5,7989,6881,2.0,0.0
NoDrug,rep1,FOV6,20,6,8115,3098,1.0,1.0
NoDrug,rep1,FOV6,20,7,5419,2850,0.0,0.0
NoDrug,rep1,FOV6,20,8,7955,2674,0.0,0.0
NoDrug,rep1,FOV6,20,9,7221,2871,2.0,0.0
NoDrug,rep1,FOV6,20,10,7816,2733,0.0,16.0
NoDrug,rep1,FOV6,20,11,7646,2898,0.0,15.0
NoDrug,rep1,FOV6,20,12,8064,2853,0.0,7.0
NoDrug,rep1,FOV6,20,13,7642,2991,0.0,10.0
NoDrug,rep1,FOV6,20,14,4062,2843,0.0,0.0
NoDrug,rep2,FOV1,0,1,8175,2849,0.0,1.0
NoDrug,rep2,FOV1,0,2,7333,2827,0.0,7.0
NoDrug,rep2,FOV1,0,3,7511,2947,0.0,12.0
NoDrug,rep2,FOV1,0,4,8668,6122,2.0,0.0
NoDrug,rep2,FOV1,0,5,7754,7549,2.0,0.0
NoDrug,rep2,FOV1,0,6,8081,2805,2.0,0.0
NoDrug,rep2,FOV1,0,7,8247,4047,2.0,0.0
NoDrug,rep2,FOV1,0,8,7853,2820,0.0,0.0
NoDrug,rep2,FOV1,0,9,7000,2909,0.0,2.0
NoDrug,rep2,FOV1,0,10,7839,2815,0.0,11.0
NoDrug,rep2,FOV1,0,11,7277,3154,0.0,5.0
NoDrug,rep2,FOV1,1,1,7330,2861,0.0,7.0
NoDrug,rep2,FOV1,1,2,8040,2829,0.0,0.0
NoDrug,rep2,FOV1,1,3,7510,2952,0.0,12.0
NoDrug,rep2,FOV1,1,4,8690,7417,2.0,0.0
NoDrug,rep2,FOV1,1,5,7819,3996,2.0,0.0
NoDrug,rep2,FOV1,1,6,8067,7214,2.0,0.0
